,Name,Latitude,Longitude,Category,Sub Category
342,Shopgate Headquarter,37.44985193790082,-122.12129527516713,Shop & Service,Shopping Mall
343,Palo Alto Shuttle Stop - Geng Rd,37.45036087527585,-122.11847227806368,Travel & Transport,Bus Station
344,Melrose Moving Company Palo Alto,37.45142429845159,-122.11941674351691,Travel & Transport,Moving Target
345,Navis Pack & Ship,37.4500458,-122.1210685,Travel & Transport,Shipping Store
346,Grillaz Gone Wild,37.45072433404432,-122.11790656053918,Travel & Transport,Food Truck
347,East Bayshore & Embarcadero,37.449768,-122.119768,Travel & Transport,Intersection
348,Zeus Limousine,37.449854970912526,-122.12126612663269,Travel & Transport,Transportation Service
349,Hertz,37.450259,-122.117369,Travel & Transport,Rental Car Location
350,Workers Corporation,37.449965,-122.1209764,College & University,Trade School
351,BUILD.org,37.45053482055664,-122.12303161621094,College & University,General College & University
352,StartupDigest / Udemy Worldwide HQ,37.450949,-122.126261,College & University,Fraternity House
353,Genius Kids Club,37.44807434082031,-122.12603759765625,College & University,Student Center
354,Chef Zhao Kitchen,37.44822427401676,-122.12614184906387,Food,Chinese Restaurant
355,The Market at Edgewood,37.44824124359973,-122.12562654116597,Food,Market
356,House of Bagels,37.44820890236632,-122.12629900698408,Food,Bagel Shop
357,Starbucks,37.44792674632164,-122.12630178475123,Food,Coffee Shop
358,Starbucks,37.44906199059313,-122.12317538358953,Food,Coffee Shop
359,El Jacalito Grill,37.448196,-122.12576999999999,Food,Food
360,Bargains Unlimited,37.448196,-122.12576999999999,Food,Food
361,Yumsilog,37.44795608520508,-122.12577056884766,Food,Food Truck
362,Owen's,37.446877,-122.129058,Nightlife Spot,Strip Club
363,San Francisquito Creek Trail,37.452903463981436,-122.12822160377078,Outdoors & Recreation,Trail
364,2000 West Bayshore East Palo Alto,37.452423,-122.127943,Outdoors & Recreation,River
365,Eastside Fitness Center,37.44883728027344,-122.1224594116211,Outdoors & Recreation,Gym
366,Palo Alto Athletic Center,37.446827,-122.125592,Outdoors & Recreation,Baseball Field
367,Orangetheory Fitness,37.44801887835069,-122.12615337924171,Outdoors & Recreation,Gym
368,Berman-Thornycroft Path,37.45250811602455,-122.12441504001617,Outdoors & Recreation,Trail
369,115007 - SF Creek Bridge project,37.452918,-122.127464,Outdoors & Recreation,Bridge
370,US Post Office,37.4516966,-122.1243949,Professional & Other Places,Post Office
371,International School of the Peninsula - Cohn Campus,37.45230178462717,-122.1248860959118,Professional & Other Places,School
372,Udemy HQ,37.451002,-122.126202,Professional & Other Places,Office
373,Bosch Healthcare/Health Hero,37.451485991477966,-122.1223497390747,Professional & Other Places,Office
374,Enerspace Coworking Palo Alto,37.45001555699872,-122.12139690542627,Professional & Other Places,Coworking Space
375,Zoove Corp.,37.451498,-122.121903,Professional & Other Places,Tech Startup
376,Harris MyCFO,37.450895,-122.121447,Professional & Other Places,Office
377,Career Generations,37.45005,-122.121121,Professional & Other Places,Office
378,DVM Business Consultants,37.4497835,-122.1214013,Professional & Other Places,Veterinarian
379,Elements Massage,37.44805020879302,-122.12640946011886,Professional & Other Places,Massage Studio
380,Actian Corporation,37.451428,-122.121673,Professional & Other Places,Office
381,"Globo, Palo Alto",37.450647334002106,-122.12451195993994,Professional & Other Places,Office
382,Cloud Virtual Office Palo Alto,37.450144,-122.121744,Professional & Other Places,Coworking Space
383,LinkedIn Profile & Resume Writing Services,37.44969,-122.1212,Professional & Other Places,Office
384,Chevalier Violin Studios,37.451414,-122.130549,Professional & Other Places,Music School
385,Nok Nok Labs,37.45128589232625,-122.12114810943604,Professional & Other Places,Tech Startup
386,Pie Digital,37.450239,-122.122697,Professional & Other Places,Tech Startup
387,U.S. Department of State Passport Services,37.451802461659774,-122.12472825082338,Professional & Other Places,Government Building
388,Limelight Mobile,37.451294409633654,-122.12171673774719,Professional & Other Places,Tech Startup
389,Cypress Properties,37.45123025,-122.12449253333334,Professional & Other Places,Building
390,The Transcendental Meditation Technique,37.44759403913024,-122.12633100822966,Professional & Other Places,Professional & Other Places
391,Imimtek Inc.,37.45085144042969,-122.1214599609375,Professional & Other Places,Tech Startup
392,TASL Speech Therapy Consultants,37.449786133161766,-122.12098712883606,Professional & Other Places,Doctor's Office
393,"Dr. GLORIA M. KARDONG, MD DFAPA",37.45001220703125,-122.12110137939453,Professional & Other Places,Mental Health Office
394,Bosch Sensortec,37.451738,-122.122393,Professional & Other Places,Office
395,"Splunk, Inc.",37.451936,-122.122582,Professional & Other Places,Office
396,Postmates,37.45009583940863,-122.12127863689345,Professional & Other Places,Tech Startup
397,SSL,37.44951626603702,-122.12541594203603,Professional & Other Places,Building
398,Palo Alto Upholstery,37.45291,-122.127039,Professional & Other Places,Building
399,J's Place,37.446535,-122.12771,Professional & Other Places,Building
400,Daniel Sims Flight Instruction,37.449360955972985,-122.1211051940918,Professional & Other Places,Flight School
401,Pacific Workplaces,37.44994209693302,-122.12106485050968,Professional & Other Places,Conference Room
402,Fusion Academy Palo Alto,37.45096319935959,-122.12417385044625,Professional & Other Places,Private School
403,East Side Palo Alto,37.45324701660427,-122.12709078457053,Professional & Other Places,Fair
404,StartupDigest/SlidePad Global HQ,37.450965000000004,-122.12626399999999,Professional & Other Places,Office
405,Knowledge Networks,37.45162244965999,-122.12562113937211,Professional & Other Places,Office
406,ConnectSocial Inc,37.4500458,-122.1210685,Professional & Other Places,Building
407,Woodland Creek,37.452615514729715,-122.12851049829364,Residence,Residential Building (Apartment / Condo)
408,Mustakarhun Koti,37.450579,-122.1287,Residence,Trailer Park
409,Edgewood Shopping Center,37.44767665337487,-122.12606480795495,Shop & Service,Shopping Plaza
410,Shell,37.447349333192875,-122.12595174328445,Shop & Service,Gas Station
411,The Market at Edgewood,37.44824124359973,-122.12562654116597,Shop & Service,Market
412,Mulberrys Garment Care - Palo Alto,37.448196,-122.12576999999999,Shop & Service,Tailor Shop
413,Silicon Sauna,37.450586,-122.128897,Shop & Service,Spa
414,Workers Corporation,37.449965,-122.1209764,Shop & Service,Trade School
415,Supercuts,37.448021079932126,-122.12639201236684,Shop & Service,Salon / Barbershop
416,The Golf Lab,37.448196,-122.12576999999999,Shop & Service,Sporting Goods Shop
417,"The Market, Embarcadero, Palo Alto",37.448086,-122.12556,Shop & Service,Market
418,Elements Massage,37.44805020879302,-122.12640946011886,Shop & Service,Massage Studio
419,House of Wigs,37.448585510253906,-122.12616729736328,Shop & Service,Miscellaneous Shop
420,"Valley Home Theater & Automation, Inc.",37.45001220703125,-122.12110137939453,Shop & Service,Electronics Store
421,Blu-White Cleaners,37.44795608520508,-122.12627410888672,Shop & Service,Dry Cleaner
422,Joe And The Lock,37.450931549072266,-122.12100219726562,Shop & Service,Locksmith
423,Richard,37.45001220703125,-122.12110137939453,Shop & Service,Internet Cafe
424,Glossy Nail Salon & Spa,37.44831542221728,-122.12597340345384,Shop & Service,Nail Salon
425,Paul Lewallen Phone Repair,37.452056884765625,-122.12565612792969,Shop & Service,Mobile Phone Shop
426,The Aromahhh Therapist,37.45229721069336,-122.1285400390625,Shop & Service,Miscellaneous Shop
427,Jon R. Parsons Law Firm,37.449965,-122.1209764,Shop & Service,Lawyer
428,Navis Pack & Ship,37.4500458,-122.1210685,Shop & Service,Shipping Store
429,Nanette Stringer,37.450931549072266,-122.12100219726562,Shop & Service,Lawyer
430,MVP Car Title Loans,37.450931549072266,-122.12100219726562,Shop & Service,Financial or Legal Service
431,Public Storage,37.454017073124945,-122.12900527182227,Shop & Service,Storage Facility
432,Law Office of David C. Weinberg,37.45001220703125,-122.12110137939453,Shop & Service,Financial or Legal Service
433,Ilais Day Care,37.44986343383789,-122.12586975097656,Shop & Service,Daycare
434,Law & Mediation Office of George Richardson,37.44995718049268,-122.12111592292786,Shop & Service,Lawyer
435,Automatic Gate Masters,37.449965,-122.1209764,Shop & Service,Construction & Landscaping
436,Yeaman Auto Body Inc.,37.45302649,-122.12723053,Shop & Service,Automotive Shop
437,JJS & Associates,37.450990000000004,-122.121003,Shop & Service,Real Estate Office
438,Chase Bank,37.44840016468464,-122.1261276503145,Shop & Service,Bank
439,"Wise Painting, Inc.",37.4515148,-122.1243927,Shop & Service,Construction & Landscaping
440,Innovo Builders,37.4509,-122.121,Shop & Service,Construction & Landscaping
441,Castillo Remodeling,37.44795608520508,-122.12627410888672,Shop & Service,Home Service
442,Kendys Painting Inc,37.451019,-122.124733,Shop & Service,Construction & Landscaping
443,TeamToq,37.45001220703125,-122.12110137939453,Shop & Service,Business Service
444,Growthlytics,37.45001220703125,-122.12110137939453,Shop & Service,Internet Cafe
445,American Self Storage,37.45416116422262,-122.1283385808285,Shop & Service,Storage Facility
446,SERVPRO of Palo Alto,37.449931351730974,-122.1209576245369,Shop & Service,Home Service
447,Century Liquors,37.448196,-122.12576999999999,Shop & Service,Liquor Store
448,Gordon Institute,37.450931549072266,-122.12100219726562,Shop & Service,Drugstore
449,Shopgate Headquarter,37.44985193790082,-122.12129527516713,Shop & Service,Shopping Mall
450,Credere Law,37.450019,-122.12102800000001,Shop & Service,Lawyer
451,Public Storage,37.45211610040331,-122.12625650917067,Shop & Service,Storage Facility
452,Shelton Roofing,37.45001220703125,-122.12110137939453,Shop & Service,Hardware Store
453,Diane J Morin Law Offices,37.45001220703125,-122.12110137939453,Shop & Service,Lawyer
454,Pacific Specialty Insurance Company,37.450990000000004,-122.121003,Shop & Service,Financial or Legal Service
455,Navis Pack & Ship,37.4500458,-122.1210685,Travel & Transport,Shipping Store
456,600 Greer Rd,37.450185,-122.129452,Travel & Transport,Road
457,San Mateo / Santa Clara County border,37.4527103985084,-122.12766721844673,Travel & Transport,Border Crossing
458,Gurvinder's Car Service,37.45304947823113,-122.12842176673294,Travel & Transport,Moving Target
459,SFO Approach,37.453091,-122.128449,Travel & Transport,Plane
460,Zeus Limousine,37.449854970912526,-122.12126612663269,Travel & Transport,Transportation Service
461,StartupDigest / Udemy Worldwide HQ,37.450949,-122.126261,College & University,Fraternity House
462,Second floor lunch table,37.450716,-122.132754,Food,Café
463,Owen's,37.446877,-122.129058,Nightlife Spot,Strip Club
464,San Francisquito Creek Trail,37.452903463981436,-122.12822160377078,Outdoors & Recreation,Trail
465,2000 West Bayshore East Palo Alto,37.452423,-122.127943,Outdoors & Recreation,River
466,115007 - SF Creek Bridge project,37.452918,-122.127464,Outdoors & Recreation,Bridge
467,Duveneck Elementary,37.44968564866077,-122.13390492319525,Professional & Other Places,Elementary School
468,Udemy HQ,37.451002,-122.126202,Professional & Other Places,Office
469,Buuteeq Inc,37.452259999999995,-122.134309,Professional & Other Places,Tech Startup
470,Chevalier Violin Studios,37.451414,-122.130549,Professional & Other Places,Music School
471,Palo Alto Upholstery,37.45291,-122.127039,Professional & Other Places,Building
472,Disc0unt Plumbing & Rooter Co,37.44629458337977,-122.13091135025024,Professional & Other Places,Building
473,StartupDigest/SlidePad Global HQ,37.450965000000004,-122.12626399999999,Professional & Other Places,Office
474,Woodland Creek,37.452615514729715,-122.12851049829364,Residence,Residential Building (Apartment / Condo)
475,Mustakarhun Koti,37.450579,-122.1287,Residence,Trailer Park
476,Silicon Sauna,37.450586,-122.128897,Shop & Service,Spa
477,Tires,37.45444107055664,-122.12963104248047,Shop & Service,Gas Station
478,Comcast,37.45444107055664,-122.12963104248047,Shop & Service,Business Service
479,"Ace Fire Equipment & Service Co., Inc.",37.454184000000005,-122.13123300000001,Shop & Service,Business Service
480,The Aromahhh Therapist,37.45229721069336,-122.1285400390625,Shop & Service,Miscellaneous Shop
481,Public Storage,37.454017073124945,-122.12900527182227,Shop & Service,Storage Facility
482,Cavallino Collision Center,37.4540414,-122.1310401,Shop & Service,Automotive Shop
483,Ilais Day Care,37.44986343383789,-122.12586975097656,Shop & Service,Daycare
484,Salvage Used Parts,37.45444107055664,-122.12963104248047,Shop & Service,Automotive Shop
485,Yeaman Auto Body Inc.,37.45302649,-122.12723053,Shop & Service,Automotive Shop
486,XFINITY Store by Comcast,37.454446999999995,-122.129589,Shop & Service,Business Service
487,Fix Auto,37.454184000000005,-122.13123300000001,Shop & Service,Miscellaneous Shop
488,Pacific Leadership Consultants,37.450286865234375,-122.13218688964844,Shop & Service,Business Service
489,Salvage Used Parts,37.45444107055664,-122.12963104248047,Shop & Service,Auto Workshop
490,Public Storage,37.45211610040331,-122.12625650917067,Shop & Service,Storage Facility
491,University Avenue,37.45286096122972,-122.1312056846951,Travel & Transport,Road
492,600 Greer Rd,37.450185,-122.129452,Travel & Transport,Road
493,San Mateo / Santa Clara County border,37.4527103985084,-122.12766721844673,Travel & Transport,Border Crossing
494,Gurvinder's Car Service,37.45304947823113,-122.12842176673294,Travel & Transport,Moving Target
495,SFO Approach,37.453091,-122.128449,Travel & Transport,Plane
496,Second floor lunch table,37.450716,-122.132754,Food,Café
497,Professorville,37.448408,-122.138827,Outdoors & Recreation,Neighborhood
498,Palo Alto Demonstration Garden,37.450956,-122.141976,Outdoors & Recreation,Garden
499,Newell Rd Bridge,37.45438612815218,-122.1365976333618,Outdoors & Recreation,Road
500,Duveneck Elementary,37.44968564866077,-122.13390492319525,Professional & Other Places,Elementary School
501,Buuteeq Inc,37.452259999999995,-122.134309,Professional & Other Places,Tech Startup
502,StartupGrind HQ,37.454132,-122.137677,Professional & Other Places,Tech Startup
503,Make Games with Us HQ,37.452022552490234,-122.13741302490234,Professional & Other Places,Tech Startup
504,Circle Chic,37.454144,-122.138002,Professional & Other Places,Office
505,Saaaaaams,37.454719,-122.135778,Residence,Residential Building (Apartment / Condo)
506,Pacific Leadership Consultants,37.450286865234375,-122.13218688964844,Shop & Service,Business Service
507,Newell Rd Bridge,37.45438612815218,-122.1365976333618,Travel & Transport,Road
508,Greenwood On Greenwood,37.44751349959034,-122.14565682430715,Food,Food Court
